--------------- DW_2000Q_6 ---------------
 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59  energy num_oc. chain_b.
6    0  0  0  0  1  0  0  1  0  1  1  0  1  0  1  0  1  1  0  0  0  1  1  0  0  0  1  1  0  0  1  0  1  0  1  0  0  1  0  1  1  1  1  1  1  0  1  1  0  0  0  0  0  0  1  1  1  1  0  0  -711.0       1      0.0
39   0  1  0  0  1  0  0  1  1  0  1  0  1  0  1  0  1  1  1  0  0  0  1  0  1  0  0  0  0  1  1  0  1  1  1  0  0  1  1  1  1  1  0  1  1  0  1  0  1  0  1  0  1  0  1  0  1  1  0  1  -711.0       1 0.016667
260  0  1  0  0  1  0  1  1  0  0  1  0  1  0  1  0  1  1  0  0  1  1  1  1  0  0  0  0  0  0  1  0  1  1  1  0  0  1  1  1  1  1  1  1  1  0  1  0  0  1  1  0  1  0  1  0  1  1  0  0  -711.0       1 0.066667
459  0  1  0  0  1  0  1  1  0  1  0  0  1  1  1  0  0  1  0  0  0  0  1  0  0  0  0  1  0  0  1  1  1  1  1  0  0  0  1  1  1  1  1  1  1  0  1  0  1  1  0  1  1  1  1  0  1  1  0  0  -711.0       1 0.133333
7    1  1  1  0  0  1  0  0  1  0  0  1  0  1  1  1  0  1  1  0  0  0  0  1  1  0  1  1  1  1  1  0  0  0  0  0  0  0  1  0  0  1  1  0  0  1  1  0  0  0  0  1  0  1  1  0  1  0  1  1 -710.75       1      0.0
142  0  1  0  0  0  0  1  1  0  1  1  0  1  1  1  0  1  1  1  0  0  0  1  0  0  1  0  1  0  0  1  0  1  1  1  0  0  1  0  1  1  1  1  0  0  0  0  0  1  0  1  0  1  0  1  1  1  1  1  0 -710.75       1 0.033333
8    0  1  0  1  1  0  0  1  0  1  1  0  1  0  1  0  1  1  0  0  0  0  1  1  1  0  1  1  0  0  0  1  1  0  1  0  0  1  1  1  1  1  0  1  1  0  1  0  1  0  0  0  1  0  1  1  1  1  0  0  -710.0       1      0.0
41   0  1  0  0  1  1  1  0  1  1  0  0  1  1  1  0  1  0  0  1  0  0  1  0  0  0  0  1  0  0  1  1  1  1  1  1  0  0  0  1  0  0  1  1  1  0  1  0  1  1  0  1  1  0  1  0  0  1  0  0  -710.0       1 0.016667
333  0  1  0  0  1  0  1  0  0  0  1  0  1  0  1  0  0  1  0  1  0  1  1  1  0  0  0  1  0  0  1  1  1  1  1  0  0  0  1  1  1  1  1  1  1  0  1  0  1  1  0  0  1  1  1  0  1  1  0  0  -710.0       1 0.083333
393  0  1  0  0  1  0  1  1  0  0  1  0  1  0  1  0  0  1  0  0  0  0  1  0  0  1  0  1  0  0  1  0  1  1  1  0  0  0  1  1  0  1  1  1  1  0  1  1  1  1  1  1  0  0  1  0  1  1  0  0  -710.0       1 0.083333
96   0  1  1  0  1  0  0  1  0  0  1  0  1  1  0  0  1  0  0  1  0  1  1  1  0  1  0  1  0  0  1  0  1  0  1  1  0  0  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0  0  1  1  1  1  0  0 -709.75       1 0.033333
109  0  1  0  0  1  0  1  1  0  1  1  0  1  1  1  0  1  1  1  0  0  0  1  0  0  0  0  1  0  0  1  0  1  1  1  1  0  1  1  1  0  0  1  1  0  0  1  0  1  0  1  1  1  0  0  0  1  1  0  0 -709.75       1 0.033333
36   0  1  0  0  1  0  0  0  0  0  0  1  0  0  1  0  1  1  0  0  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  0  1  0  1  1  1  1  1  1  1  0  1  0  1  0  1  1  1  0  1  0  1  1  1  1  -709.0       1 0.016667
44   0  1  0  0  1  0  1  0  0  1  1  0  1  0  1  0  0  1  0  1  0  1  1  0  1  1  0  0  0  0  0  0  1  1  1  1  0  0  1  1  1  0  1  1  1  0  1  0  1  1  1  0  1  0  1  1  1  1  0  0  -709.0       1 0.016667
84   0  0  1  1  1  0  0  1  0  1  1  0  1  0  1  0  1  1  1  0  0  1  1  1  0  0  0  1  0  0  1  1  0  1  1  0  0  1  1  1  1  1  1  1  1  0  1  0  1  0  0  1  1  0  1  0  1  1  0  0  -709.0       1 0.033333
45   1  1  0  0  1  0  0  1  0  1  1  0  1  1  1  0  1  1  1  0  0  1  1  0  0  0  0  1  0  0  1  1  0  0  1  0  0  1  1  1  1  1  1  1  1  0  0  0  0  0  0  1  1  0  1  0  0  1  0  1 -708.75       1 0.016667
150  0  0  0  0  1  0  0  1  1  0  1  0  1  1  1  0  1  0  1  0  0  0  1  0  0  1  0  0  0  0  1  0  1  1  1  1  0  0  1  1  0  1  1  1  1  0  1  0  0  1  1  1  1  0  1  0  1  1  0  1 -708.75       1 0.033333
275  0  1  0  0  1  0  0  1  0  0  1  0  1  0  1  0  1  1  0  1  1  1  1  1  1  0  0  1  0  0  1  0  1  0  1  1  0  0  1  1  1  1  1  1  1  0  1  0  1  1  0  0  1  0  0  1  1  1  0  0 -708.75       1 0.083333
312  0  1  0  0  1  0  0  1  1  0  1  0  1  1  1  0  1  0  0  0  0  0  1  0  0  0  0  1  1  0  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  0  1  0  1  1  1  0  1  0  1  1  0  0 -708.75       1 0.066667
42   1  0  1  1  0  1  0  0  0  1  1  1  0  1  1  1  0  1  1  0  0  1  0  1  1  0  1  1  0  0  1  1  0  0  0  0  0  1  1  0  1  1  0  1  0  1  0  1  0  0  0  1  0  0  1  1  0  0  0  1  -708.0       1 0.016667
50   0  1  1  0  1  1  1  1  0  1  0  0  1  0  1  0  0  1  0  0  0  0  1  1  1  0  0  1  0  0  0  0  1  0  1  1  0  0  1  1  1  1  1  1  1  0  1  0  1  1  0  1  0  0  0  1  1  1  0  0 -707.75       1 0.016667
178  0  1  0  0  1  0  0  1  0  0  1  0  1  0  1  0  1  1  0  1  0  0  1  1  0  0  0  0  0  0  1  0  1  1  1  0  1  0  1  1  1  1  1  1  1  0  1  0  1  1  1  0  1  0  1  0  1  1  0  0 -707.75       1     0.05
225  0  1  1  0  1  0  0  1  0  1  1  0  1  0  1  0  0  1  1  0  0  0  1  0  0  0  0  1  0  0  1  0  1  1  1  1  0  0  1  1  0  1  1  1  1  0  1  0  1  1  0  1  1  0  0  1  1  1  0  0 -707.75       1 0.066667
226  0  0  0  0  1  0  1  1  0  0  1  0  1  1  1  0  1  0  0  0  1  0  1  0  1  0  0  0  0  0  0  0  1  1  1  0  0  1  1  1  1  1  1  1  1  0  1  0  1  1  1  1  1  0  1  0  1  1  0  0 -707.75       1     0.05
98   0  1  0  0  1  0  0  0  1  1  1  0  1  0  1  0  1  1  0  1  1  0  1  0  0  0  0  0  0  0  0  0  1  1  1  1  0  1  1  1  1  1  1  1  1  0  0  0  1  0  0  1  1  0  1  0  1  1  0  0  -707.0       1 0.033333
